samples_per_class,discount,num_features,num_selected,n_support,lambda,kernel1_size,kernel2_size,num_skip,participant1,participant2,test_acc,n_shots,sim_acc,svm_acc,knn_total_acc,walk,stand,upstairs,type,drink,talk,smoke,eat,sim sit,sim bike,sim jog,sim downstairs,sim write,svm sit,svm bike,svm jog,svm downstairs,svm write,knn sit,knn bike,knn jog,knn downstairs,knn write,len_source,len_target,sim_source,sim_target,svm_source,svm_target,knn_source,knn_target
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.9,3,0.78735310576385,0.7709009513150532,0.8954672635702294,1.0,0.65,1.0,0.95,0.95,0.8,0.95,0.9,0.812534974818131,0.7672076105204253,0.46278679350867374,0.906547285954113,0.9876888640179071,0.6541689983212088,0.8069390039171797,0.4778959149412423,0.9238947957470621,0.9916060436485731,0.6821488528259653,0.9423614997202014,0.9423614997202014,0.9345271404588696,0.9759373251259094,136,136,0.5808823529411765,0.9264705882352942,0.5294117647058824,1.0,0.7647058823529411,0.9411764705882353
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.9,4,0.854535274356103,0.8961926091825307,0.9581187010078387,1.0,0.65,1.0,0.95,0.95,0.8,0.95,0.9,0.9630459126539753,0.7312430011198209,0.6898096304591266,0.9204927211646137,0.9680851063829787,0.9473684210526315,0.803471444568869,0.8012318029115342,0.9490481522956327,0.9798432250839866,0.9613661814109743,0.9406494960806271,0.9720044792833147,0.958006718924972,0.9585666293393057,128,128,0.5859375,0.921875,0.5234375,0.9921875,0.75,0.921875
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.9,5,0.8982633053221288,0.9481232492997199,0.9585434173669468,1.0,0.65,1.0,0.95,0.95,0.8,0.95,0.9,0.9624649859943978,0.7775910364145658,0.8778711484593837,0.9109243697478991,0.9624649859943978,0.9613445378151261,0.9254901960784314,0.9372549019607843,0.9518207282913165,0.9647058823529412,0.9613445378151261,0.9473389355742297,0.9613445378151261,0.9635854341736695,0.9591036414565827,120,120,0.5916666666666667,0.9,0.5333333333333333,0.9833333333333333,0.7333333333333333,0.9
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.86875,1,0.9092230296254891,0.9092230296254891,0.9092230296254891,0.95,1.0,0.95,0.95,0.7,0.9,0.65,0.85,0.8535494689770822,0.9631078814980436,0.8954723309111235,0.951369480156512,0.8826159865846842,0.8535494689770822,0.9631078814980436,0.8954723309111235,0.951369480156512,0.8826159865846842,0.8535494689770822,0.9631078814980436,0.8954723309111235,0.951369480156512,0.8826159865846842,152,152,0.6513157894736842,0.75,0.24342105263157895,1.0,0.6710526315789473,0.9539473684210527
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.86875,2,0.8659955257270694,0.880089485458613,0.9190156599552572,0.95,1.0,0.95,0.95,0.7,0.9,0.65,0.85,0.9423937360178971,0.709731543624161,0.8691275167785235,0.918903803131991,0.889821029082774,0.9362416107382551,0.7690156599552572,0.8708053691275168,0.8763982102908278,0.947986577181208,0.9390380313199105,0.9630872483221476,0.8674496644295302,0.9681208053691275,0.8573825503355704,144,144,0.6111111111111112,0.9375,0.4583333333333333,1.0,0.6805555555555556,0.8958333333333334
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.86875,3,0.8889759373251259,0.9077783995523223,0.9433687744823727,0.95,1.0,0.95,0.95,0.7,0.9,0.65,0.85,0.8712926692781198,0.6860660324566312,0.9485170677112479,0.9569110240626749,0.9820928931169558,0.8824846110800224,0.7851147174034695,0.9524342473419138,0.9339675433687745,0.9848908785674314,0.8897593732512591,0.9395635142697258,0.9557918298824846,0.9759373251259094,0.9557918298824846,136,136,0.6176470588235294,0.9338235294117647,0.5073529411764706,1.0,0.75,0.9044117647058824
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.86875,4,0.8781634938409855,0.9019036954087346,0.9433370660694289,0.95,1.0,0.95,0.95,0.7,0.9,0.65,0.85,0.832026875699888,0.6702127659574468,0.9423292273236282,0.9647256438969765,0.9815229563269877,0.8337066069428891,0.7648376259798432,0.9563269876819709,0.9720044792833147,0.9826427771556551,0.8874580067189249,0.938969764837626,0.9540873460246361,0.9759238521836506,0.9602463605823068,128,128,0.59375,0.96875,0.5078125,1.0,0.71875,0.90625
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.86875,5,0.8693557422969188,0.9102521008403361,0.9338935574229692,0.95,1.0,0.95,0.95,0.7,0.9,0.65,0.85,0.8274509803921568,0.6016806722689075,0.9630252100840336,0.969187675070028,0.9854341736694678,0.8565826330532212,0.7658263305322129,0.9725490196078431,0.9747899159663865,0.9815126050420168,0.8162464985994398,0.938375350140056,0.9596638655462185,0.9753501400560224,0.9798319327731092,120,120,0.5833333333333334,0.975,0.48333333333333334,1.0,0.7,0.85
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.90625,1,0.8459474566797094,0.8459474566797094,0.8459474566797094,1.0,1.0,1.0,1.0,0.8,0.75,0.7,1.0,0.7585243152599217,0.7093348239239798,0.8378982671883733,0.9681386249301286,0.9558412520961431,0.7585243152599217,0.7093348239239798,0.8378982671883733,0.9681386249301286,0.9558412520961431,0.7585243152599217,0.7093348239239798,0.8378982671883733,0.9681386249301286,0.9558412520961431,152,152,0.618421052631579,0.7894736842105263,0.42105263157894735,1.0,0.631578947368421,0.8881578947368421
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.90625,2,0.8986577181208054,0.9070469798657718,0.9090604026845638,1.0,1.0,1.0,1.0,0.8,0.75,0.7,1.0,0.8076062639821029,0.825503355704698,0.9284116331096197,0.9865771812080537,0.9451901565995525,0.8187919463087249,0.8668903803131991,0.9267337807606264,0.9781879194630873,0.9446308724832215,0.814317673378076,0.8791946308724832,0.9071588366890381,0.9927293064876958,0.9519015659955258,144,144,0.625,0.7847222222222222,0.4375,0.9930555555555556,0.6666666666666666,0.9097222222222222
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.90625,3,0.9137101287073307,0.915053161723559,0.9091214325685506,1.0,1.0,1.0,1.0,0.8,0.75,0.7,1.0,0.7940682708449917,0.8780078343592613,0.9535534415221041,0.9899272523782876,0.952993844432009,0.795747062115277,0.8947957470621153,0.9473978735310576,0.9882484611080022,0.949076664801343,0.7907106883044208,0.8880805819809737,0.9132624510352546,0.9966424174594292,0.9569110240626749,136,136,0.6397058823529411,0.8014705882352942,0.4338235294117647,0.9926470588235294,0.7573529411764706,0.8308823529411765
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.90625,4,0.8893617021276595,0.9352743561030236,0.9369540873460246,1.0,1.0,1.0,1.0,0.8,0.75,0.7,1.0,0.9031354983202687,0.6366181410974244,0.9697648376259799,0.9820828667413214,0.9552071668533034,0.8941769316909295,0.8762597984322509,0.9574468085106383,0.986562150055991,0.961926091825308,0.8840985442329228,0.8880179171332587,0.9316909294512878,0.9910414333706606,0.9899216125419933,128,128,0.5859375,0.9140625,0.4296875,0.9921875,0.7265625,0.8515625
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.90625,5,0.9085714285714286,0.9453221288515407,0.927170868347339,1.0,1.0,1.0,1.0,0.8,0.75,0.7,1.0,0.9568627450980393,0.7053221288515407,0.984873949579832,0.9635854341736695,0.9322128851540616,0.9568627450980393,0.8974789915966387,0.9815126050420168,0.9507002801120448,0.9400560224089636,0.9148459383753501,0.8879551820728291,0.9703081232492997,0.8952380952380953,0.9675070028011205,120,120,0.6,0.8666666666666667,0.475,0.9833333333333333,0.75,0.8416666666666667
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.9,1,0.8172163219675797,0.8172163219675797,0.8172163219675797,1.0,1.0,1.0,1.0,0.85,0.85,0.65,0.85,0.9591950810508664,0.5204024594745668,0.7205142537730576,0.975964225824483,0.9100055897149245,0.9591950810508664,0.5204024594745668,0.7205142537730576,0.975964225824483,0.9100055897149245,0.9591950810508664,0.5204024594745668,0.7205142537730576,0.975964225824483,0.9100055897149245,152,152,0.5394736842105263,0.875,0.3092105263157895,0.993421052631579,0.4473684210526316,0.8486842105263158
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.9,2,0.8323266219239374,0.8130872483221476,0.8110738255033557,1.0,1.0,1.0,1.0,0.85,0.85,0.65,0.85,0.9183445190156599,0.5397091722595079,0.7774049217002237,0.9608501118568232,0.9653243847874721,0.8361297539149888,0.5727069351230425,0.7354586129753915,0.9401565995525727,0.9809843400447428,0.9155480984340044,0.5167785234899329,0.7130872483221476,0.9720357941834452,0.9379194630872483,144,144,0.5347222222222222,0.8958333333333334,0.4444444444444444,0.9930555555555556,0.5555555555555556,0.8472222222222222
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.9,3,0.8671516508114158,0.8855064353665361,0.8900951315053162,1.0,1.0,1.0,1.0,0.85,0.85,0.65,0.85,0.8908785674314493,0.6827084499160604,0.8472299944040291,0.9524342473419138,0.9625069949636262,0.8242865137101287,0.8449916060436485,0.8276440962506995,0.9513150531617236,0.9792949076664801,0.8259653049804141,0.876329043088976,0.8242865137101287,0.965864577504197,0.9580302182428652,136,136,0.5588235294117647,0.875,0.47794117647058826,0.9926470588235294,0.6764705882352942,0.8676470588235294
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.9,4,0.8567749160134378,0.8978723404255319,0.9179171332586786,1.0,1.0,1.0,1.0,0.85,0.85,0.65,0.85,0.9535274356103024,0.5302351623740201,0.9171332586786114,0.9221724524076148,0.9608062709966405,0.9294512877939529,0.8085106382978723,0.8421052631578947,0.9288913773796192,0.9804031354983203,0.8533034714445689,0.8762597984322509,0.9804031354983203,0.8997760358342665,0.9798432250839866,128,128,0.5390625,0.890625,0.4609375,0.9921875,0.6875,0.84375
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.9,5,0.8551260504201681,0.8985994397759104,0.9193277310924369,1.0,1.0,1.0,1.0,0.85,0.85,0.65,0.85,0.9512605042016806,0.5338935574229692,0.8991596638655462,0.9316526610644258,0.9596638655462185,0.9103641456582633,0.807843137254902,0.8481792717086835,0.9490196078431372,0.9775910364145658,0.861624649859944,0.8761904761904762,0.9803921568627451,0.9014005602240897,0.9770308123249299,120,120,0.525,0.9,0.4666666666666667,1.0,0.6666666666666666,0.8583333333333333
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.875,1,0.8315259921743992,0.8315259921743992,0.8315259921743992,1.0,0.85,1.0,1.0,0.8,0.85,0.55,0.95,0.8842929010620458,0.4477361654555618,0.9809949692565679,0.9155953046394634,0.9290106204583566,0.8842929010620458,0.4477361654555618,0.9809949692565679,0.9155953046394634,0.9290106204583566,0.8842929010620458,0.4477361654555618,0.9809949692565679,0.9155953046394634,0.9290106204583566,152,152,0.6052631578947368,0.7828947368421053,0.39473684210526316,0.993421052631579,0.5197368421052632,0.8157894736842105
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.875,2,0.8644295302013423,0.876062639821029,0.8543624161073825,1.0,0.85,1.0,1.0,0.8,0.85,0.55,0.95,0.9362416107382551,0.564317673378076,0.9748322147651006,0.8702460850111857,0.9765100671140939,0.9457494407158836,0.6230425055928411,0.9697986577181208,0.8719239373601789,0.9697986577181208,0.7455257270693513,0.6510067114093959,0.9809843400447428,0.9082774049217002,0.9860178970917226,144,144,0.6180555555555556,0.7708333333333334,0.4166666666666667,0.9930555555555556,0.5833333333333334,0.8611111111111112
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.875,3,0.8280917739227756,0.846558477895915,0.8372691662003358,1.0,0.85,1.0,1.0,0.8,0.85,0.55,0.95,0.9244543928371572,0.4661443760492445,0.923335198656967,0.8696138780078344,0.9569110240626749,0.9356463346390599,0.5215444879686626,0.9384443200895355,0.889199776161164,0.9479574706211528,0.7683268047006155,0.5355344152210408,0.9865696698377169,0.910464465584779,0.9854504756575265,136,136,0.6102941176470589,0.7794117647058824,0.4485294117647059,0.9926470588235294,0.6764705882352942,0.8382352941176471
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.875,4,0.877043673012318,0.8910414333706607,0.9153415453527436,1.0,0.85,1.0,1.0,0.8,0.85,0.55,0.95,0.948488241881299,0.6377379619260918,0.9669652855543113,0.8846584546472565,0.9473684210526315,0.9496080627099664,0.6898096304591266,0.9748040313549832,0.8980963045912654,0.9428891377379619,0.8941769316909295,0.8068309070548713,0.9854423292273237,0.9115341545352743,0.9787234042553191,128,128,0.609375,0.7734375,0.484375,0.96875,0.703125,0.796875
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.875,5,0.8998319327731092,0.934453781512605,0.9261624649859944,1.0,0.85,1.0,1.0,0.8,0.85,0.55,0.95,0.9333333333333333,0.7243697478991596,0.9803921568627451,0.9014005602240897,0.9596638655462185,0.9327731092436975,0.8683473389355743,0.9770308123249299,0.9327731092436975,0.9613445378151261,0.8946778711484594,0.8392156862745098,0.9854341736694678,0.9338935574229692,0.9775910364145658,120,120,0.625,0.7416666666666667,0.5,0.975,0.725,0.8416666666666667
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.9,1,0.9295695919508105,0.9295695919508105,0.9295695919508105,1.0,1.0,1.0,1.0,0.7,0.85,0.75,0.9,0.8820570150922303,0.8993851313583007,0.9575181665735047,0.9910564561207379,0.917831190609279,0.8820570150922303,0.8993851313583007,0.9575181665735047,0.9910564561207379,0.917831190609279,0.8820570150922303,0.8993851313583007,0.9575181665735047,0.9910564561207379,0.917831190609279,152,152,0.6052631578947368,0.7697368421052632,0.42105263157894735,0.9539473684210527,0.6513157894736842,0.8486842105263158
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.9,2,0.9124161073825503,0.8429530201342282,0.9328859060402684,1.0,1.0,1.0,1.0,0.7,0.85,0.75,0.9,0.802013422818792,0.9373601789709173,0.9272930648769575,0.9373601789709173,0.9580536912751678,0.5967561521252797,0.7841163310961968,0.9110738255033557,0.9379194630872483,0.9848993288590604,0.9043624161073825,0.9278523489932886,0.8914988814317674,0.9798657718120806,0.9608501118568232,144,144,0.5902777777777778,0.8125,0.4236111111111111,0.9444444444444444,0.6111111111111112,0.8680555555555556
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.9,3,0.9461667599328484,0.931952993844432,0.9313933967543369,1.0,1.0,1.0,1.0,0.7,0.85,0.75,0.9,0.9557918298824846,0.9227756015668719,0.9390039171796307,0.9630665920537214,0.9501958589815332,0.9278119753777281,0.8701734750979295,0.9182988248461108,0.9664241745942921,0.9770565193060996,0.961947397873531,0.9199776161163962,0.8908785674314493,0.9776161163961947,0.906547285954113,136,136,0.5955882352941176,0.7794117647058824,0.41911764705882354,0.9705882352941176,0.6911764705882353,0.9044117647058824
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.9,4,0.954535274356103,0.938073908174692,0.9479283314669653,1.0,1.0,1.0,1.0,0.7,0.85,0.75,0.9,0.9501679731243001,0.9356103023516238,0.9703247480403135,0.9636058230683091,0.9529675251959686,0.9440089585666294,0.8656215005599104,0.9540873460246361,0.9664053751399776,0.9602463605823068,0.9608062709966405,0.9294512877939529,0.9277715565509519,0.973124300111982,0.948488241881299,128,128,0.609375,0.75,0.421875,0.96875,0.7109375,0.890625
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.9,5,0.9482352941176471,0.9287394957983194,0.9490196078431372,1.0,1.0,1.0,1.0,0.7,0.85,0.75,0.9,0.9473389355742297,0.9484593837535014,0.9518207282913165,0.9574229691876751,0.9361344537815126,0.9568627450980393,0.8403361344537815,0.9439775910364145,0.9658263305322129,0.9366946778711485,0.9641456582633053,0.9495798319327731,0.9277310924369748,0.9658263305322129,0.9378151260504202,120,120,0.6166666666666667,0.7666666666666667,0.43333333333333335,0.9916666666666667,0.6916666666666667,0.9083333333333333
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.88125,1,0.887199552822806,0.887199552822806,0.887199552822806,0.9,1.0,0.95,0.9,0.55,0.9,0.95,0.9,0.7775293460033539,0.703745108999441,0.9871436556735607,0.9977641140301845,0.9698155394074902,0.7775293460033539,0.703745108999441,0.9871436556735607,0.9977641140301845,0.9698155394074902,0.7775293460033539,0.703745108999441,0.9871436556735607,0.9977641140301845,0.9698155394074902,152,152,0.5526315789473685,0.9539473684210527,0.18421052631578946,1.0,0.631578947368421,0.7105263157894737
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.88125,2,0.9224832214765101,0.9233780760626398,0.9390380313199105,0.9,1.0,0.95,0.9,0.55,0.9,0.95,0.9,0.8008948545861297,0.8881431767337807,0.953579418344519,0.9988814317673378,0.970917225950783,0.8031319910514542,0.9054809843400448,0.9485458612975392,0.9916107382550335,0.9681208053691275,0.8227069351230425,0.9753914988814317,0.9602908277404921,0.9921700223713646,0.9446308724832215,144,144,0.6944444444444444,0.8611111111111112,0.3958333333333333,0.9930555555555556,0.5972222222222222,0.8541666666666666
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.88125,3,0.9268047006155568,0.9336317851147174,0.9437045327364297,0.9,1.0,0.95,0.9,0.55,0.9,0.95,0.9,0.8310016787912703,0.8718522663682149,0.9591494124230554,0.996082820369334,0.9759373251259094,0.8365976496922216,0.8959149412423055,0.9636261891438165,0.9977616116396195,0.974258533855624,0.8248461108002239,0.9748181309457191,0.9736989367655288,0.9972020145495244,0.9479574706211528,136,136,0.6176470588235294,0.9338235294117647,0.33088235294117646,1.0,0.6911764705882353,0.875
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.88125,4,0.9298992161254199,0.9378499440089586,0.94501679731243,0.9,1.0,0.95,0.9,0.55,0.9,0.95,0.9,0.8544232922732363,0.8762597984322509,0.9596864501679732,0.9927211646136618,0.9664053751399776,0.8465845464725644,0.9148936170212766,0.9641657334826428,0.9938409854423292,0.9697648376259799,0.8594624860022396,0.9669652855543113,0.9736842105263158,0.9938409854423292,0.931131019036954,128,128,0.6484375,0.921875,0.359375,0.9921875,0.75,0.84375
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.88125,5,0.9405042016806723,0.9461064425770308,0.952156862745098,0.9,1.0,0.95,0.9,0.55,0.9,0.95,0.9,0.9047619047619048,0.8817927170868347,0.9686274509803922,0.9899159663865547,0.9574229691876751,0.9014005602240897,0.9170868347338935,0.9725490196078431,0.9798319327731092,0.9596638655462185,0.9372549019607843,0.9596638655462185,0.9736694677871148,0.9708683473389356,0.9193277310924369,120,120,0.6833333333333333,0.9,0.3416666666666667,1.0,0.7416666666666667,0.8083333333333333
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.8875,1,0.9315818893236445,0.9315818893236445,0.9315818893236445,1.0,0.95,1.0,0.85,0.9,0.8,0.75,0.85,0.7624371157070989,0.9692565679150363,0.9798770262716602,0.9787590832867524,0.9675796534376747,0.7624371157070989,0.9692565679150363,0.9798770262716602,0.9787590832867524,0.9675796534376747,0.7624371157070989,0.9692565679150363,0.9798770262716602,0.9787590832867524,0.9675796534376747,152,152,0.8157894736842105,0.7171052631578947,0.2565789473684211,1.0,0.6907894736842105,0.7828947368421053
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.8875,2,0.912751677852349,0.8807606263982103,0.9131991051454139,1.0,0.95,1.0,0.85,0.9,0.8,0.75,0.85,0.7371364653243848,0.9507829977628636,0.9686800894854586,0.9312080536912751,0.9759507829977628,0.7427293064876958,0.7746085011185683,0.9714765100671141,0.9395973154362416,0.9753914988814317,0.7427293064876958,0.9463087248322147,0.9485458612975392,0.9502237136465325,0.9781879194630873,144,144,0.7638888888888888,0.7916666666666666,0.4236111111111111,0.9652777777777778,0.7777777777777778,0.7638888888888888
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.8875,3,0.9309457190822608,0.919194180190263,0.9444879686625629,1.0,0.95,1.0,0.85,0.9,0.8,0.75,0.85,0.8785674314493565,0.9205372132064913,0.9669837716843872,0.9289311695579183,0.9597090095131505,0.8270844991606043,0.8813654168998322,0.9764969222160045,0.9350867375489648,0.9759373251259094,0.8690542809177392,0.9569110240626749,0.9776161163961947,0.9434806939003917,0.9753777280358142,136,136,0.6764705882352942,0.8308823529411765,0.45588235294117646,0.9779411764705882,0.7573529411764706,0.8455882352941176
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.8875,4,0.9321388577827547,0.9234042553191489,0.9492721164613662,1.0,0.95,1.0,0.85,0.9,0.8,0.75,0.85,0.8673012318029115,0.9305711086226204,0.9636058230683091,0.938969764837626,0.9602463605823068,0.8437849944008958,0.8908174692049272,0.9764837625979843,0.9400895856662934,0.9658454647256439,0.8852183650615901,0.961926091825308,0.9776035834266518,0.9451287793952967,0.9764837625979843,128,128,0.6640625,0.8203125,0.4921875,0.9765625,0.78125,0.875
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.8875,5,0.9504761904761905,0.9393837535014006,0.9542857142857143,1.0,0.95,1.0,0.85,0.9,0.8,0.75,0.85,0.9305322128851541,0.9523809523809523,0.9663865546218487,0.9445378151260504,0.9585434173669468,0.9025210084033614,0.8952380952380953,0.9686274509803922,0.95406162464986,0.9764705882352941,0.9047619047619048,0.9708683473389356,0.9764705882352941,0.9434173669467787,0.9759103641456582,120,120,0.6583333333333333,0.825,0.5166666666666667,0.975,0.7833333333333333,0.875
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.89375,1,0.9224147568474008,0.9224147568474008,0.9224147568474008,1.0,0.75,1.0,0.95,0.95,0.85,0.9,0.75,0.8216880939072108,0.9060927892677474,0.965902738960313,0.9541643376187814,0.9642258244829514,0.8216880939072108,0.9060927892677474,0.965902738960313,0.9541643376187814,0.9642258244829514,0.8216880939072108,0.9060927892677474,0.965902738960313,0.9541643376187814,0.9642258244829514,152,152,0.6381578947368421,0.7631578947368421,0.4605263157894737,0.9868421052631579,0.743421052631579,0.8355263157894737
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.89375,2,0.9407158836689038,0.930089485458613,0.9374720357941835,1.0,0.75,1.0,0.95,0.95,0.85,0.9,0.75,0.9451901565995525,0.8914988814317674,0.9546979865771812,0.9675615212527964,0.9446308724832215,0.947986577181208,0.8400447427293065,0.9574944071588367,0.9586129753914989,0.9463087248322147,0.9395973154362416,0.9138702460850112,0.9496644295302014,0.9552572706935123,0.9289709172259508,144,144,0.6527777777777778,0.7569444444444444,0.5486111111111112,0.9861111111111112,0.7847222222222222,0.8055555555555556
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.89375,3,0.9256855064353665,0.9296026860660325,0.9439283715724678,1.0,0.75,1.0,0.95,0.95,0.85,0.9,0.75,0.9608282036933408,0.9244543928371572,0.8975937325125909,0.902070509233352,0.9434806939003917,0.9664241745942921,0.8757694459988808,0.9373251259093452,0.936205931729155,0.932288752098489,0.9445998880805819,0.9507554560716285,0.9356463346390599,0.9328483491885842,0.9557918298824846,136,136,0.6397058823529411,0.7720588235294118,0.5367647058823529,0.9852941176470589,0.7279411764705882,0.8382352941176471
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.89375,4,0.935946248600224,0.9326987681970884,0.9444568868980963,1.0,0.75,1.0,0.95,0.95,0.85,0.9,0.75,0.9574468085106383,0.9283314669652856,0.9092945128779395,0.9283314669652856,0.9563269876819709,0.9596864501679732,0.8751399776035834,0.9378499440089586,0.9367301231802911,0.9540873460246361,0.9423292273236282,0.9507278835386338,0.9356103023516238,0.9328107502799552,0.9608062709966405,128,128,0.6484375,0.765625,0.5390625,0.984375,0.765625,0.8046875
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.89375,5,0.9295238095238095,0.9322128851540616,0.9355742296918768,1.0,0.75,1.0,0.95,0.95,0.85,0.9,0.75,0.946218487394958,0.9204481792717086,0.8823529411764706,0.938375350140056,0.9602240896358544,0.9182072829131652,0.8795518207282913,0.9585434173669468,0.9350140056022409,0.9697478991596639,0.911484593837535,0.95406162464986,0.9417366946778711,0.9098039215686274,0.9607843137254902,120,120,0.675,0.7416666666666667,0.5583333333333333,0.9666666666666667,0.7583333333333333,0.8583333333333333
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.9125,1,0.842593627724986,0.842593627724986,0.842593627724986,1.0,1.0,1.0,0.95,0.85,1.0,0.65,0.85,0.3583007266629402,0.9385131358300727,0.9692565679150363,0.9619899385131359,0.9849077697037452,0.3583007266629402,0.9385131358300727,0.9692565679150363,0.9619899385131359,0.9849077697037452,0.3583007266629402,0.9385131358300727,0.9692565679150363,0.9619899385131359,0.9849077697037452,152,152,0.5789473684210527,0.868421052631579,0.3815789473684211,1.0,0.5,0.7631578947368421
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.9125,2,0.7105145413870246,0.6809843400447427,0.7043624161073826,1.0,1.0,1.0,0.95,0.85,1.0,0.65,0.85,0.2897091722595078,0.9088366890380313,0.9272930648769575,0.964765100671141,0.46196868008948544,0.28579418344519014,0.7477628635346756,0.8993288590604027,0.9653243847874721,0.5067114093959731,0.3640939597315436,0.8937360178970917,0.8674496644295302,0.9697986577181208,0.4267337807606264,144,144,0.5625,0.8819444444444444,0.4166666666666667,0.9930555555555556,0.5972222222222222,0.8541666666666666
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.9125,3,0.9344152210408506,0.9400111919418019,0.8643536653609402,1.0,1.0,1.0,0.95,0.85,1.0,0.65,0.85,0.9613878007834359,0.863458310016788,0.9166200335758254,0.9653049804141018,0.9653049804141018,0.9552322327923894,0.8908785674314493,0.9182988248461108,0.9653049804141018,0.970341354224958,0.8908785674314493,0.885282596530498,0.8673754896474538,0.970341354224958,0.7078903189703414,136,136,0.49264705882352944,0.9485294117647058,0.45588235294117646,0.9852941176470589,0.7132352941176471,0.8823529411764706
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.9125,4,0.9499440089585667,0.9567749160134379,0.9031354983202687,1.0,1.0,1.0,0.95,0.85,1.0,0.65,0.85,0.9529675251959686,0.9059350503919373,0.9540873460246361,0.9658454647256439,0.9708846584546472,0.9518477043673013,0.9451287793952967,0.9462486002239642,0.9658454647256439,0.9748040313549832,0.9210526315789473,0.9776035834266518,0.8717805151175811,0.975363941769317,0.7698768197088466,128,128,0.5390625,0.9375,0.4921875,0.96875,0.734375,0.875
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.9125,5,0.9449859943977591,0.9487955182072829,0.9241456582633053,1.0,1.0,1.0,0.95,0.85,1.0,0.65,0.85,0.9574229691876751,0.8745098039215686,0.9719887955182073,0.9624649859943978,0.9585434173669468,0.9719887955182073,0.907563025210084,0.9759103641456582,0.9518207282913165,0.9366946778711485,0.9210084033613445,0.9658263305322129,0.9792717086834734,0.9557422969187676,0.7988795518207283,120,120,0.525,0.9416666666666667,0.5,0.9416666666666667,0.7333333333333333,0.9
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.875,1,0.8288429290106205,0.8288429290106205,0.8288429290106205,1.0,0.85,1.0,0.85,0.8,0.7,1.0,0.8,0.8015651201788708,0.8356623812185578,0.6182224706539966,0.9111235326998323,0.9776411403018446,0.8015651201788708,0.8356623812185578,0.6182224706539966,0.9111235326998323,0.9776411403018446,0.8015651201788708,0.8356623812185578,0.6182224706539966,0.9111235326998323,0.9776411403018446,152,152,0.625,0.7697368421052632,0.18421052631578946,1.0,0.5657894736842105,0.7105263157894737
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.875,2,0.8998881431767338,0.9136465324384787,0.8963087248322148,1.0,0.85,1.0,0.85,0.8,0.7,1.0,0.8,0.8596196868008948,0.8148769574944071,0.9748322147651006,0.8853467561521253,0.964765100671141,0.9116331096196868,0.8394854586129754,0.9860178970917226,0.9010067114093959,0.930089485458613,0.8076062639821029,0.8064876957494407,0.9798657718120806,0.9110738255033557,0.9765100671140939,144,144,0.6458333333333334,0.7638888888888888,0.3611111111111111,1.0,0.6319444444444444,0.8194444444444444
